발생년,발생년월일시분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,가해자_당사자종별_대분류,가해자_당사자종별,피해자_당사자종별_대분류,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2018,2018-06-17 06:00,주,일,1,1,0,0,0,전남,영암군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,기타,기타,승용차,승용차,없음,없음,930496.2,1642273.3,126.7404316,34.77259837
2018,2018-05-01 17:20,주,화,8,19,7,4,0,전남,영암군,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,승용차,승용차,925926.2,1652275.5,126.6896101,34.86246448
2018,2018-02-07 17:27,주,수,1,1,0,0,0,전남,장성군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,없음,없음,934188.6,1695637.7,126.7765559,35.25401447
2018,2018-10-24 06:10,주,수,1,1,0,0,0,전남,장성군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,945735,1712188,126.9023777,35.4039318
2018,2018-08-21 02:34,야,화,1,1,0,0,0,전남,강진군,차량단독,도로이탈,도로이탈 기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,933041.8,1626533.2,126.7694975,34.63083794
2018,2018-05-11 17:08,주,금,2,4,2,0,0,전남,강진군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,승합차,승합차,935045,1615150,126.7922213,34.52832029
2018,2018-08-23 15:20,주,목,2,3,1,0,0,전남,담양군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,교차로,교차로부근,화물차,화물차,화물차,화물차,959827,1696172,127.0583548,35.26018883
2018,2018-08-05 16:00,주,일,1,1,0,0,0,전남,곡성군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,이륜차,이륜차,없음,없음,981524.4,1695906.7,127.2968908,35.25843212
2018,2018-01-16 23:50,야,화,1,2,1,0,0,전남,무안군,차량단독,전복,전복,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,없음,없음,906351.6,1648996.7,126.4758516,34.83128654
2018,2018-03-30 13:00,주,금,1,1,0,0,0,전남,무안군,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,농기계,농기계,없음,없음,897861,1675198.7,126.3798035,35.06670132
2018,2018-09-14 11:50,주,금,1,2,0,1,0,전남,무안군,차대차,측면충돌,측면충돌,운전자법규위반,중앙선 침범,교차로,교차로부근,화물차,화물차,승용차,승용차,902150.6,1669411,126.4275238,35.01494595
2018,2018-06-13 00:10,야,수,1,1,0,0,0,전남,진도군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,882137.4,1605733.3,126.2171161,34.4387192
2018,2018-02-12 01:52,야,월,1,1,0,0,0,전남,광양시,차대차,측면충돌,측면충돌,운전자법규위반,과속,교차로,교차로내,승용차,승용차,승용차,승용차,1009381,1663274,127.602759,34.96430106
2018,2018-05-28 13:50,주,월,1,1,0,0,0,전남,구례군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1003879,1681947.3,127.5425777,35.13272109
2018,2018-12-13 23:38,야,목,1,1,0,0,0,전남,담양군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,956748,1694441,127.0245977,35.24445255
2018,2018-07-30 00:01,야,월,1,1,0,0,0,전남,순천시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,995617,1654375,127.4520355,34.88408785
2018,2018-04-24 00:30,야,화,1,1,0,0,0,경북,경주시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1146853,1763815,129.1264482,35.85989377
2018,2018-11-03 22:38,야,토,1,1,0,0,0,경북,경주시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,1151612,1762097,129.1788093,35.84368569
2018,2018-05-09 22:45,야,수,2,2,0,0,0,경북,경주시,차량단독,공작물충돌,공작물충돌,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,없음,없음,1160766,1755789,129.2788607,35.78538026
2018,2018-01-11 09:45,주,목,1,1,0,0,0,경북,경주시,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,없음,없음,1163647,1761028,129.3117969,35.8321169
2018,2018-09-30 11:00,주,일,1,4,1,2,0,경북,경주시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,승용차,승용차,1153899,1756660,129.2030763,35.79432984
2018,2018-09-21 14:10,주,금,2,3,1,0,0,경북,경주시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,화물차,화물차,1159028,1758121,129.2601016,35.80667912
2018,2018-04-05 16:50,주,목,1,1,0,0,0,경북,경주시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승합차,승합차,보행자,보행자,1153575,1751908,129.198581,35.75155407
2018,2018-12-14 12:40,주,금,2,2,0,0,0,경북,경주시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,없음,없음,1161215,1760263,129.2847287,35.8256257
2018,2018-10-24 22:45,야,수,1,1,0,0,0,경북,포항시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1170823,1788353,129.3970874,36.07712073
2018,2018-03-25 18:45,야,일,2,3,1,0,0,경북,포항시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,교량위,승용차,승용차,없음,없음,1166143,1793298,129.3461804,36.12249193
2018,2018-01-11 01:40,야,목,1,2,0,1,0,경북,포항시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,1167343,1782160,129.3571467,36.0219203
2018,2018-05-15 09:20,주,화,1,1,0,0,0,경북,포항시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,이륜차,화물차,화물차,1165789,1791113,129.3417887,36.10286322
2018,2018-09-21 19:50,야,금,1,2,1,0,0,경북,포항시,차대사람,차도통행중,차도통행중,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,보행자,보행자,1166853,1785090,129.3523297,36.0484071
2018,2018-05-05 04:22,야,토,1,1,0,0,0,경북,포항시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1167541,1783423,129.3596106,36.03326733
2018,2018-06-02 19:30,야,토,1,1,0,0,0,경북,안동시,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,없음,없음,1117929,1837850,128.8173223,36.53110114
2018,2018-08-17 20:00,야,금,1,1,0,0,0,경북,안동시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,농기계,농기계,1121931,1838286,128.8620841,36.53452853
2018,2018-06-30 09:10,주,토,1,1,0,0,0,경북,안동시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1115158,1846801,128.7877149,36.61211255
2018,2018-10-27 15:30,주,토,1,1,0,0,0,경북,안동시,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,없음,없음,1095097,1835772,128.5620664,36.51491516
2018,2018-08-21 13:28,주,화,1,2,0,1,0,경북,안동시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,화물차,화물차,화물차,1117325,1850432,128.8124958,36.6445731
2018,2018-01-21 15:15,주,일,1,1,0,0,0,경북,김천시,차대차,측면충돌,측면충돌,운전자법규위반,차로위반(진로변경 위반),단일로,기타단일로,화물차,화물차,이륜차,이륜차,1060210,1790610,128.1689835,36.11061923
2018,2018-07-31 15:50,주,화,1,2,0,1,0,경북,김천시,차대차,측면충돌,측면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,화물차,건설기계,건설기계,1060092,1794904,128.1680005,36.14933753
2018,2018-11-05 13:35,주,월,1,1,0,0,0,경북,김천시,차대사람,횡단중,횡단중,운전자법규위반,신호위반,단일로,기타단일로,화물차,화물차,보행자,보행자,1055775,1789742,128.1196482,36.103059
2018,2018-11-05 13:25,주,월,1,1,0,0,0,경북,상주시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,1071548,1818764,128.2975219,36.3636499
2018,2018-07-21 10:21,주,토,1,1,0,0,0,경북,상주시,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,사륜오토바이(ATV),사륜오토바이(ATV),없음,없음,1036113,1827843,127.9029753,36.4474817
2018,2018-11-09 20:19,야,금,1,2,1,0,0,경북,상주시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,화물차,화물차,1061587,1840848,128.1882551,36.5634177
2018,2018-04-05 00:35,야,목,1,1,0,0,0,경북,칠곡군,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1081288,1780556,128.4021196,36.01844872
2018,2018-07-19 04:30,야,목,1,1,0,0,0,경북,칠곡군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,1074130,1784828,128.3230898,36.0575318
2018,2018-09-14 19:00,야,금,1,1,0,0,0,경북,칠곡군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1089695,1774722,128.4947464,35.96511955
2018,2018-01-30 08:10,주,화,1,2,0,1,0,경북,칠곡군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,건설기계,건설기계,1082809,1777066,128.4186324,35.98685899
2018,2018-01-20 14:50,주,토,1,1,0,0,0,경북,영천시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1117357,1783202,128.8027209,36.03862023
2018,2018-08-24 11:44,주,금,1,1,0,0,0,경북,영천시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,보행자,보행자,1137107,1778975,129.0211587,35.99794147
2018,2018-09-17 05:20,야,월,1,2,0,1,0,경북,문경시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,원동기장치자전거,원동기장치자전거,1054590,1857392,128.1112426,36.71297876
2018,2018-02-12 18:50,야,월,1,1,0,0,0,경북,문경시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1072200,1851967,128.3078939,36.66290209
2018,2018-09-19 09:00,주,수,1,2,0,1,0,경북,문경시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,이륜차,이륜차,1049448,1848721,128.0531106,36.6350957
2018,2018-12-23 12:05,주,일,1,3,1,1,0,경북,경산시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,화물차,화물차,1120735,1756612,128.8361715,35.79853535
2018,2018-08-29 20:45,야,수,1,1,0,0,0,경북,경산시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1113053,1759140,128.7515313,35.82223763
2018,2018-06-20 16:40,주,수,1,1,0,0,0,경북,경산시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,자전거,자전거,1110942,1759376,128.7281996,35.824606
2018,2018-09-09 20:23,야,일,1,1,0,0,0,경북,경산시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,이륜차,화물차,화물차,1111487,1758562,128.7341182,35.81720671
2018,2018-10-20 14:10,주,토,1,3,0,0,2,경북,영덕군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,보행자,보행자,1168046,1826398,129.3744343,36.4204189
2018,2018-11-14 09:45,주,수,1,1,0,0,0,경북,예천군,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,사륜오토바이(ATV),사륜오토바이(ATV),없음,없음,1070818,1847456,128.2920147,36.62234333
2018,2018-08-25 16:26,주,토,1,1,0,0,0,경북,고령군,차대차,측면충돌,측면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승합차,승합차,건설기계,건설기계,1075834,1750192,128.3387071,35.74515271
2018,2018-04-25 17:50,주,수,1,1,0,0,0,경북,청송군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,이륜차,이륜차,1141346,1839154,129.0790577,36.53967688
2018,2018-04-18 17:00,주,수,1,1,0,0,0,경북,청송군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,이륜차,이륜차,화물차,화물차,1141320,1815314,129.0744215,36.32483777
2018,2018-06-16 14:50,주,토,1,2,0,1,0,경북,청송군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,1140106,1819086,129.0615797,36.35900867
2018,2018-06-28 06:40,주,목,1,1,0,0,0,경북,구미시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,1080360,1790528,128.3928371,36.10842085
2018,2018-04-21 12:00,주,토,1,1,0,0,0,경북,구미시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,자전거,자전거,1072712,1803619,128.3090844,36.22703654
